related,headline,image,source,summary,url
NVDA,TSMC Sales Are Booming. Why the Stock Is Falling.,,Yahoo,"The sales surge signals the chip maker’s continued momentum amid the artificial-intelligence boom, though investors weren't enthused.",https://finnhub.io/api/news?id=9f282548103af0bcee0532cf15ac7197df19c512a71f1cbcde17c6a7c6b83268
NVDA,Dow Jones Slides As Inflation Data Looms; Nvidia Rebounds From Key Level,,Yahoo,The Dow Jones slid Tuesday as key inflation reports loom later this week. Nvidia stock rebounded from a key support level.,https://finnhub.io/api/news?id=46115cf51744a8d233b39a50b921ea1eb2fbd85939e1ff18dbcc9bb9f54b3d5d
NVDA,"AMD downgraded, PayPal upgraded: Wall Street’s top analyst calls",,Yahoo,"The most talked about and market moving research calls around Wall Street are now in one place. Here are today’s research calls that investors need to know, as compiled by The Fly. Top 5 Upgrades: BofA upgraded PayPal (PYPL) to Buy from Neutral with a price target of $103, up from $86. PayPal is demonstrating increased turnaround progress just over a year after C-level management change, says the firm, which sees potential 2025 acceleration in underlying transaction profit growth. Barclays upgra",https://finnhub.io/api/news?id=009d1d8c51a1ec740bf71156219503fda33da9d443a8068a6767f6fa9ed80f07
NVDA,Taiwan Semi November Revenue Ups 34% Strengthened by AI and Smartphone Demand,https://media.zenfs.com/en/Benzinga/d2f2991f789a9d26959e7594a0f77373,Yahoo,"Taiwan Semiconductor Manufacturing Co (NYSE:TSM) reported a topline growth of 34% year-on-year to $8.55 billion in November 2024. Revenue for January through November 2024 grew by 31.8% year over year to $81.05 billion, testimony to the continued artificial intelligence frenzy. The contract chipmaker’s market share grew to 64.9%, up from 62.3% Q/Q, helping it retain the top position in the global wafer foundry business. This is due to the smartphone and AI-related demand for its 3nm and 5nm tech",https://finnhub.io/api/news?id=05eeab5d31e2bbc19cc84f1761fee1db7b9a25264d3546f8abfabc63e0090b30
NVDA,4 Brilliant Growth Stocks to Buy Now and Hold for the Long Term -- Including Nvidia,https://g.foolcdn.com/editorial/images/800244/getty-couple-smiling-at-phone-happy-success.jpg,Yahoo,"Over many decades, the stock market has averaged annual returns of close to 10%.  What if you'd like to choose some individual growth stocks in which to invest?  Any list of promising growth stocks almost seems incomplete without Nvidia (NASDAQ: NVDA), because it's been a phenomenal performer.",https://finnhub.io/api/news?id=4ed64898c4a46cbbfd377ea6118039e8a893e46d06e4504278913528ccda156d
NVDA,Pioneer Balanced ESG Fund Q3 2024 Performance And Market Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1401878862/image_1401878862.jpg?io=getty-c-w1536,SeekingAlpha,"Pioneer Balanced ESG Fundâs Class Y shares returned 4.09% in the third quarter, underperforming the Fundâs equity and fixed income benchmarks. Read more here.",https://finnhub.io/api/news?id=342ef00ffdf9360c3d2a739a17135c531918eea0645a9234bd618c6fc0d2e531
NVDA,Prediction: This Artificial Intelligence (AI) Chip Stock Is Going to Skyrocket After Dec. 12,https://g.foolcdn.com/editorial/images/800378/ai-written-on-circuit-board.jpg,Yahoo,"There is no doubt that Nvidia (NASDAQ: NVDA) is the dominant player in the market for artificial intelligence (AI) chips, as its graphics processing units (GPUs) have played a central role in training popular AI models such as ChatGPT and Llama.  As a result, Nvidia's data center revenue rose by a remarkable 112% year over year in the third quarter of its fiscal 2025 to a record $30.8 billion, while AMD's revenue from this segment came in at just $3.5 billion in its most recently reported quarter.  At the same time, some investors seem a tad concerned about the relative slowdown in Nvidia's growth.",https://finnhub.io/api/news?id=29a6e209265f61071a9c5a907596955ebf41f98f15b457648f0d22cef7327b1f
NVDA,The Road Ahead For Semiconductor Stocks,https://cf-images.us-east-1.prod.boltdns.net/v1/static/3582280029001/07ef1052-600d-44d4-bbfa-7534df0a40ac/12498cf0-3d66-4b09-9652-91edc2058b38/1920x1080/match/image.jpg,SeekingAlpha,"Excitement around AI has benefitted the semiconductor industry, but after the run in the space, is there still opportunity? TD Asset Management's Andrew McKendry discusses.",https://finnhub.io/api/news?id=ca6c97051f24c07bd8cbce759b6c55daa8ec033b8eaa91c71ff88221a4655185
NVDA,Want to Buy Nvidia Stock Before the End of the Year? Consider These 7 Magnificent Nvidia-Heavy Vanguard ETFs.,https://g.foolcdn.com/editorial/images/800256/gettyimages-1346508441-1201x698-813e3a7-1.jpg,Yahoo,"Nvidia (NASDAQ: NVDA) has followed up its unbelievable 2023 performance with another jaw-dropping year-to-date gain of 180% at the time of this writing.  Nvidia's earnings continue to impress, and there are expectations for even more growth in 2025.  Exchange-traded funds (ETFs) that hold Nvidia are excellent ways to get exposure to the company while maintaining diversification.",https://finnhub.io/api/news?id=2719dbb4f9b450af25de28d1320ab28ccabde94d6a49458a1779251aec7926c1
NVDA,"Step Aside AI, Google's Quantum Computer Is Here",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2151292894/image_2151292894.jpg?io=getty-c-w1536,SeekingAlpha,"Googleâs Willow chip advances quantum computing with major potential. See why GOOGL stock is a must-own, benefiting from breakthroughs in AI and healthcare.",https://finnhub.io/api/news?id=16626e3370e5505e20ed94d7c2e183145662910ba36f958153bfd3a2d8b4c6d2
NVDA,Fresh Insights: Upgrading Nvidia To Buy For Aggressive Growth Opportunities,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1167425335/image_1167425335.jpg?io=getty-c-w1536,SeekingAlpha,"Nvidia's position in AI and computing, coupled with a $2.4 trillion market potential, make it a buy despite tariff risks. Click here to read my NVDA update.",https://finnhub.io/api/news?id=23e3aa247f3f178103ded5bc490b8b12c5088254a1e2cb641f04310459b83d21
NVDA,"Meta's Orion Headsets Can Be Big, But Won't Be Impactful For Some Time",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2086690371/image_2086690371.jpg?io=getty-c-w1536,SeekingAlpha,"Meta Platforms has strong growth catalysts in Meta AI and AR eyewear, driving growth and potential margin accretion going into eFY26. Read more here.",https://finnhub.io/api/news?id=d50d859bf28ad1e2612cdab84ea6019387147ee5248ebbdd3fd9bdcc45f94783
NVDA,Market Leadership Is Narrow. Your Portfolio Shouldn't Be,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1477909330/image_1477909330.jpg?io=getty-c-w1536,SeekingAlpha,"2024 S&P 500 Index performance has been among some of the strongest in history, adding to similarly strong performance in recent years.",https://finnhub.io/api/news?id=bfd2bc7d49a8be9e8448b2e327b0cec4e3ca01f178482b9dbb6cfe300de4b04a
NVDA,Tokyo stocks edge up in morning as weak yen lifts exporters,,Finnhub,"Tokyo stocks rose Tuesday morning as a weaker yen lifted exporters, but gains were trimmed by selling of some semiconductor-related shares linked to Nvidia Corp. after reports that China has opened a...",https://finnhub.io/api/news?id=492033b3e8ffbab9b2a169cb608dd935b11085a59bd2260245332e7de4411679
NVDA,10 Charts That Show The Unprecedented Scale Of The Magnificent 7 Bubble,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/487259374/image_487259374.jpg?io=getty-c-w1536,SeekingAlpha,The Magnificent Seven stocks represent 33% of the entire S&P 500's market cap. Click here to read more about Mag 7 stocks through charts.,https://finnhub.io/api/news?id=b6ae67f60f8f53d62811557bd2910b9029210d111eebf853cfa1284539f6f70e
NVDA,"Dow Jones Futures: AppLovin, Cava, MicroStrategy, Palantir Dive; Nvidia Falls To Support Level",,DowJones,"Dow Jones Futures: AppLovin, Cava, MicroStrategy, Palantir Dive; Nvidia Falls To Support Level",https://finnhub.io/api/news?id=90f600104730bffa6a687c8eaa1a471088f485fe76837ba672da1e4b818b2fa8
NVDA,The Secrets of the Man Who Made Nvidia the World’s Most Valuable Company,,DowJones,The Secrets of the Man Who Made Nvidia the World’s Most Valuable Company,https://finnhub.io/api/news?id=345df9fbbb8e86cda7056a985091024ed8c5c2387633b0b98b99ee83014418b5
NVDA,Texas Pacific: 70% Down To Fair Value,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/488326931/image_488326931.jpg?io=getty-c-w1536,SeekingAlpha,"Texas Pacific Land's recent stock surge is not sustainable, with valuation metrics indicating a potential 70% downside ahead. Learn more about TPL stock here.",https://finnhub.io/api/news?id=de2d1af49f773310fcfc8bd0e19043fc63b135d939b00c47d5513804537beb95
NVDA,"Nvidia Q3: AI Dominance, Strong Growth Make It A Strong Buy For The Future",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1879228542/image_1879228542.jpg?io=getty-c-w1536,SeekingAlpha,"Nvidia Corporation's Q3 2025 earnings report highlights exceptional growth and strong financial health, making it a strong buy. Click for more on NVDA stock.",https://finnhub.io/api/news?id=44abeedce700fdd8aa7977d70a6886a77511060f40e43624e5f480ab16f0d7df
NVDA,China Opens Probe Into Nvidia,,Finnhub,"-- China has opened a probe into Nvidia over suspicions that the US chipmaker broke anti-monopoly laws around a 2020 deal, taking aim at the AI heavyweight as Washington ramps up sanctions. ...",https://finnhub.io/api/news?id=6d79050a8992aeab7781f20f0540cd33bf548e10721fa09f45f9cf0c311a9c81
NVDA,Dow Jones Flat As Nvidia Falls On China Probe; Palantir Reaches New High (Live Coverage),,Yahoo,The Dow Jones and S&P 500 were little changed Monday. Nvidia stock sank on a China probe while Palantir popped on the stock market today.,https://finnhub.io/api/news?id=ee0c243a0dce5cf6c7e161a3560ce8c3d0b972912c95ccc47564de553fb68b5d
NVDA,"Stocks Near Day's Lows As Nvidia Has Bad Day; Amazon Streak Threatened, Drug Name Plummets (Live Coverage)",,DowJones,"Stocks Near Day's Lows As Nvidia Has Bad Day; Amazon Streak Threatened, Drug Name Plummets (Live Coverage)",https://finnhub.io/api/news?id=4e15d0c0c188bcfb80a95f46ce57b29350188343a535505df66269fccbc39dd6
NVDA,Nvidia Stock Falls As China Opens Antimonopoly Probe,https://media.zenfs.com/en/ibd.com/d187343775b28a727f0898983dc48dae,Yahoo,Nvidia stock dropped on Monday after China's market regulator launched an investigation into the AI chipmaker.,https://finnhub.io/api/news?id=4ac4349218a8ffa038a4a797d140232986188efb6b8181bca6fdd9e799b042c9
NVDA,Nvidia slides after China says it's probing the AI chip company for violating anti-monopoly laws,https://s.yimg.com/ny/api/res/1.2/RVpocpmd0_7frFdRVKmc3Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap_finance_articles_694/9e04681de2390f1000013ca02cf1db63,Yahoo,"Shares of Nvidia slid early Monday after China said it is investigating the high-flying U.S. microchip company over suspected violations of Chinese anti-monopoly laws.  In a brief press release with few details, Chinese regulators appear to be focusing on Nvidia's $6.9 billion acquisition of network and data transmission company Mellanox in 2019.  Nvidia shares dipped 2.5% in morning trading Monday, falling below $140 each.",https://finnhub.io/api/news?id=23676f77ed873fdf027238cfbc4bfc7a3b8aa49118f210fe1effdea3eb03d5a4
NVDA,China's Nvidia probe is an escalation in US trade war: Expert,https://s.yimg.com/ny/api/res/1.2/zoTneGIIKZpd7i6GWkiUNA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-12/abbd6b40-b63e-11ef-95e6-cec8beae303c,Yahoo,"Nvidia (NVDA) shares are trading lower after news that China has opened an antitrust probe into the artificial intelligence (AI) chip maker. The company is also facing a US antitrust investigation. The Futurum Group CEO Daniel Newman joins Morning Brief with Seana Smith and Brad Smith to discuss his read on the probe and what it means for Nvidia as well as US-China trade relations. ""Nobody should be surprised to hear about an ongoing set of probes against Nvidia, especially coming from China,"" Newman says, explaining there are ""two sides to this one:"" the ""ongoing microaggressions that exist between Chinese and US firms"" and ""China [continuing] to struggle to keep up with the most leading edge advanced AI chip"" so ""they probably want to do what they can to slow US firms down."" The US has limited the export of semiconductors to China to minimize China's access to advanced chips. President-elect Donald Trump has said he plans to enforce a 60% tariff on Chinese goods. ""I think what we have here is really more of a macro geopolitical strain than a real problem, but Nvidia is so successful that they're going to get probed by every regulator in the world over the next few years."" To watch more expert insights and analysis on the latest market action, check out more Morning Brief here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=8006bdbb17ae2d5d09af3f41dead85f2c05656cd10fc619add5e87f0b23b2960
NVDA,Mag 7's profit growth forecasted to slow in 2025: Bloomberg,https://s.yimg.com/ny/api/res/1.2/tG5KQdXydkIg3QUJ_BHItA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-12/f6d1e380-b63f-11ef-8a5f-eaa16adeca02,Yahoo,"As the S&P 500's (^GSPC) Magnificent Seven — Meta Platforms (META) Microsoft (MSFT) Alphabet (GOOGL, GOOG), Amazon (AMZN), Apple (AAPL), Nvidia (NVDA), Tesla (TSLA) — could see its profit growth slow from 34% to 18% in 2025, Bloomberg Intelligence reports the healthcare sector could take the lead. Yahoo Finance host Madison Mills joins the Morning Brief to break down Bloomberg Intelligence's latest earnings growth estimates. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here. This post was written by Luke Carberry Mogan.",https://finnhub.io/api/news?id=e7641cfb80e12015bfa86c7697cb97ec1ab77678524d7be5fd06baaaf8c00382
NVDA,Nvidia Under Fire: Beijing Investigates $7B Mellanox Deal Amid U.S.-China Tech Showdown,https://media.zenfs.com/en/us.finance.gurufocus/03412812937b5e844d13e61d0b389761,Yahoo,"Nvidia faces scrutiny over Mellanox deal, as Beijing investigates compliance with fair-treatment guarantees for Chinese firms",https://finnhub.io/api/news?id=c0311d194330e4dcf1ee62abec6e462fa77661a0a13fd805be5ce7484e419987
NVDA,Nvidia is facing an antitrust investigation in China,https://media.zenfs.com/en/quartz.com/054cea82582ca0a2cb1a778a377ec77b,Yahoo,Nvidia (NVDA) is under investigation for allegedly violating anti-monopoly laws in China.,https://finnhub.io/api/news?id=716ed89c233f75aa0e2a05e16cf2ff88a21105a00c85ed531ad4ba53eba54bc3
NVDA,"Nvidia Takes A Hit From China Probe, Falls Below Buy Point; Is Nvidia A Buy Or Sell Now?",,Yahoo,Nvidia took a hit early Monday after news of a fresh probe in China.  Nvidia stock fell 2% and below a buy point of 140.76 in the opening minutes of trading.  China's State Administration for Market Regulation is investigating whether Nvidia has violated its antimonopoly laws.,https://finnhub.io/api/news?id=0ce6cedb9188138c4ea5ed6e399a8929b1a615ef1fa43796b2a1498a1f87c7cd
NVDA,Nvidia Shares Plunge 2.8% as China Launches Antitrust Probe into AI Chip Giant,https://media.zenfs.com/en/us.finance.gurufocus/03412812937b5e844d13e61d0b389761,Yahoo,Regulators target Nvidia's $6.9B Mellanox deal amid rising U.S.-China trade tensions and tech sector scrutiny.,https://finnhub.io/api/news?id=e600e8c97f867dfdb53be861c3117fa1387c79b95743435eea9cd79ae2835bb5
NVDA,"Nvidia Faces Antitrust Probe in China Over Mellanox Deal, Shares Slide 2%",https://media.zenfs.com/en/us.finance.gurufocus/03412812937b5e844d13e61d0b389761,Yahoo,China Targets Nvidia with Antitrust Investigation Amid U.S. Chip Restrictions,https://finnhub.io/api/news?id=511275e92238ab0ba489e44a9f52f59206e601c81e4474167178e381dc343e1e
NVDA,Oppenheimer Is Now the Biggest Bull on Wall Street. Thank AI.,,MarketWatch,Oppenheimer Is Now the Biggest Bull on Wall Street. Thank AI.,https://finnhub.io/api/news?id=e96be53bb0675fb6c0d551bca9ce7ac513a6448f993d7e09784e65c32c027ccc
NVDA,Nvidia Probed in China Over Possible Antimonopoly Violations,https://media.zenfs.com/en/wsj.com/7b2c285183be07ca3c4e8242b25a59a8,Yahoo,Beijing opened the investigation a week after the U.S. placed additional export controls on China’s access to high-end semiconductors.,https://finnhub.io/api/news?id=9b2baed348d1127bf2515864821ba9590928be38cbb720e6887dacf62fa2d450
NVDA,Nvidia stock slides as China opens antitrust probe against AI chip heavyweight,https://s.yimg.com/ny/api/res/1.2/RfFEv3uCzWr5eLd65o_meQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-08/d5abddc0-6b79-11ef-afef-884f4c5e5de3,Yahoo,Nvidia shares decline as China opens probe into AI chip heavyweight amid escalating chip war between Beijing and Washington.,https://finnhub.io/api/news?id=295c915057b99a5907c501de6013968cdf905d704f27e3150c9a5c429389a621
NVDA,"Stock market today: Dow, S&P 500, Nasdaq struggle for gains as Nvidia slips",https://s.yimg.com/ny/api/res/1.2/vcU8LcfMe7e7YEAoq9kG7w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-02/29d15aa0-d747-11ee-9fb2-a13160e3a6b6,Yahoo,A Chinese antitrust probe into Nvidia and looming consumer inflation data are in focus to start the week.,https://finnhub.io/api/news?id=d69d1d599f4960b134846f8d958309d8b51187ee0e6b38675cac64dcb3d8cba0
NVDA,China opens antitrust probe into Nvidia,"https://techcrunch.com/wp-content/uploads/2024/12/GettyImages-2183848584.jpg?resize=1200,800",Yahoo,"When it comes to market capitalization, Nvidia is currently the second-biggest public company in the world, behind Apple. That’s why all eyes are on Nvidia these days. And now, as Bloomberg spotted, China Central Television, a public TV broadcaster, is reporting that China’s market regulator has opened a probe into Nvidia’s acquisition of Mellanox. If that name doesn’t sound familiar, in 2019, Nvidia spent nearly $7 billion to acquire Mellanox, an Israel-based company working on high-performance",https://finnhub.io/api/news?id=dc4b8874b709680c8873662efe6915d00b77722990bb43a8f7bf3f584aff99b5
NVDA,"Nvidia probe, inflation data, Trump on Powell: 3 Things",https://s.yimg.com/ny/api/res/1.2/vvBxkqkCNOt.gqq7eNQNRQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzQ-/https://s.yimg.com/os/creatr-uploaded-images/2024-12/dc7c60d0-b637-11ef-8f7e-3feaddfee9d4,Yahoo,"US stock futures (ES=F, NQ=F, YM=F) dip Monday morning upon reports that Chinese officials have opened an investigation into Nvidia (NVDA) over allegedly breaking anti-monopoly laws. November's Consumer Price Index (CPI) is due out this Wednesday, December 11, a major set of inflation data ahead of the Federal Reserve's last FOMC meeting of 2024 next week. In an interview with NBC's Meet The Press, President-elect Donald Trump said he does not intend to replace or remove Fed Chair Jerome Powell in his coming administration. Powell's term is currently set to expire in May 2026. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here. This post was written by Luke Carberry Mogan.",https://finnhub.io/api/news?id=d027725d129aad25970847fdd88d9da89747e9f26f47cfefaefd1cb081f68ac2
NVDA,Nvidia Hit With China Probe in Escalation of Global Tech Wars,https://s.yimg.com/ny/api/res/1.2/N6ebAiO3AxSlpLqH2HEtwA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_markets_842/d7c801879f81a7e6a7c641b1cc025c00,Yahoo,"(Bloomberg) -- China has opened a probe into Nvidia Corp. over suspicions that the US chipmaker broke anti-monopoly laws around a 2020 deal, taking aim at the AI heavyweight as Washington ramps up sanctions.Most Read from BloombergA Chicago Skyscraper Cements the Legacy of a Visionary Postmodern ArchitectNYC’s Run-Down Bus Terminal Gets Approval for $10 Billion RevampBrace for a Nationwide Shuffle of Corporate HeadquartersKansas City Looks Back on its Long, Costly Ride With MicrotransitThe State",https://finnhub.io/api/news?id=d7a1cb0d60cdf793451e441ca028533d0e2d97d63cea0f2fe32035adcd6a6c78
NVDA,"These Stocks Are Moving the Most Today: Super Micro, Tesla, Nvidia, Palantir, AMD, AppLovin, Hershey, Comcast, and More",,MarketWatch,"These Stocks Are Moving the Most Today: Super Micro, Tesla, Nvidia, Palantir, AMD, AppLovin, Hershey, Comcast, and More",https://finnhub.io/api/news?id=ac4fd36ec2f939a09fcb4ac390ed4658cb3c40f33854c80878fafdb448c78838
NVDA,"As China Probes Nvidia, How Trade Battle with the U.S. Could Get a Lot Worse",,MarketWatch,"As China Probes Nvidia, How Trade Battle with the U.S. Could Get a Lot Worse",https://finnhub.io/api/news?id=6a68851198ffb8d7cf6f80ad753a45d11b9172db9916b9e75e9da9a5519c0c52
NVDA,Nvidia Stock Drops. China Is Probing the AI Chip Maker.,,Yahoo,Shares were falling after Chinese regulators said they had started an investigation into the company regarding a suspected violation of antimonopoly law.,https://finnhub.io/api/news?id=c91f78cadbc826b6afc8dc9b7d8d2176386199471c9b0a8bb7ba863703f74719
NVDA,China is probing Nvidia in a major escalation of its chip war with the US,"https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-1988609819.jpg?c=16x9&q=w_800,c_fill",Yahoo,"China has opened an antitrust investigation into Nvidia, an American chipmaker and the world’s largest provider of processors that power artificial intelligence, according to China Central Television.",https://finnhub.io/api/news?id=fcbd471c2d52012ecad69df2ff57f9e85f7cad52295550f44214d45d7f0bcb5d
NVDA,Nvidia reportedly facing China antitrust probe. Why that matters for the stock.,,MarketWatch,Nvidia reportedly facing China antitrust probe. Why that matters for the stock.,https://finnhub.io/api/news?id=a0fa62b07eba71854d26003e95e35a6a9df99f6cf0abd80c301c5117aca45c55
NVDA,Nvidia Stock Drops. Why China Is Probing the AI Chip Maker.,,MarketWatch,Nvidia Stock Drops. Why China Is Probing the AI Chip Maker.,https://finnhub.io/api/news?id=15666cb5894649976e6542dc3f37fbc7d73f60426bf26629c5bc858e86a3e6a4
NVDA,Nvidia Leads 5 Stocks To Watch Near Buy Points; One Breaks Out,,DowJones,Nvidia Leads 5 Stocks To Watch Near Buy Points; One Breaks Out,https://finnhub.io/api/news?id=26425893301986d6aa8fa534f84118d375391ea7faa143bafc29630ee5325547
NVDA,"AMD Stock Falls. Competition From Nvidia Is Just 1 Risk, Analyst Says.",,MarketWatch,"AMD Stock Falls. Competition From Nvidia Is Just 1 Risk, Analyst Says.",https://finnhub.io/api/news?id=54e01cf5bf08ab14d0cc239c3b0f8ea223df2f4d082356fc6084320aebf3b393
NVDA,"Sorry, Nvidia, Top Funds Place Their Bets On This Mag 7 Stock",,DowJones,"Sorry, Nvidia, Top Funds Place Their Bets On This Mag 7 Stock",https://finnhub.io/api/news?id=6f34ccba5daba9917b87705f81137f76f2f29b4d2d6b532db58c91969d3accf9
NVDA,Super Micro Wins Key Nasdaq Extension. The Stock Is Rising.,,DowJones,Super Micro Wins Key Nasdaq Extension. The Stock Is Rising.,https://finnhub.io/api/news?id=5252eb737297dc056fbe143edeaee1750bc9b840c5f6b28346f3ce4f7f5d8155
NVDA,"NVIDIA Corp., Travelers share losses lead Dow's nearly 125-point fall",,MarketWatch,"NVIDIA Corp., Travelers share losses lead Dow's nearly 125-point fall",https://finnhub.io/api/news?id=f2bc239a1468b016cc383983170f541c26f6e7a8274b97df854c095bfefea1b0
NVDA,AMD’s stock has had a weak year. Why BofA sees fresh caution for 2025 as well.,,MarketWatch,AMD’s stock has had a weak year. Why BofA sees fresh caution for 2025 as well.,https://finnhub.io/api/news?id=5cb01fdd495996e55d8ab48ed4ef7ade0939d5163fa3615f49ea9bf2749ce5f1
NVDA,Dow Jones Rises As Nvidia Sells Off On China Investigation; Tesla Rallies On Price Target Hike,,DowJones,Dow Jones Rises As Nvidia Sells Off On China Investigation; Tesla Rallies On Price Target Hike,https://finnhub.io/api/news?id=19c801de9fef2ce90a502e10fc7eeb084d9b50a37fb0b01cd194f456cb8c2588
NVDA,Most big cryptocurrencies fall as Polkadot declines,,MarketWatch,Most big cryptocurrencies fall as Polkadot declines,https://finnhub.io/api/news?id=f51e965276f4f9a7c6542bd1f8116f5864f9ec06a588af306a92b105e74eed31
NVDA,Columbia Seligman Technology And Information Fund Q3 2024 Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1389837644/image_1389837644.jpg?io=getty-c-w1536,SeekingAlpha,Institutional Class shares of Columbia Seligman Technology and Information Fund returned 1.04% for the third quarter of 2024. Click here to read the full commentary.  ,https://finnhub.io/api/news?id=0d22c3774db687fa0df38f1417114697668c83a5696fd9137be1f513c42c8fa0
NVDA,Chip Maker Nvidia Probed in China Over Potential Antimonopoly Violations -- Update,,Finnhub,"By Raffaele Huang and Liza Lin SINGAPORE-Beijing opened an antitrust probe into U.S. chip juggernaut Nvidia, a week after the U.S. placed additional export controls on China's access to high-end...",https://finnhub.io/api/news?id=6212bbc52b546cd93c24543767cf47c62bdef09aee9b3c2ed91575602c5870c0
NVDA,Nvidia Probed in China Over Potential Antimonopoly Violations,,Finnhub,"By Raffaele Huang and Liza Lin SINGAPORE-Beijing opened an antitrust probe into U.S. chip juggernaut Nvidia, a week after the U.S. placed additional export controls on China's access to high-end...",https://finnhub.io/api/news?id=052b90a532647f61c59cf58377afdb5530c1990577812e1368b753c6db503a76
NVDA,Dow Jones Futures: Techs Fall As China Probes Nvidia; Beware These Risks,,DowJones,Dow Jones Futures: Techs Fall As China Probes Nvidia; Beware These Risks,https://finnhub.io/api/news?id=ceee4ada1260fbba623a2abfb3d1f1f13177e7cbf3f562cfabcdc134aa6888d4
NVDA,Columbia Seligman Global Technology Fund Q3 2024 Commentary,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1357752804/image_1357752804.jpg?io=getty-c-w1536,SeekingAlpha,Institutional Class shares of Columbia Seligman Global Technology Fund returned 1.00% for the third quarter of 2024. Click here to read the full commentary.  ,https://finnhub.io/api/news?id=2109ed938a78d8e4d035bcd595c89446eb4b3565f4175171e854cef4547047ce
